"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"1353626001043409139","0.47515999999999997","5","","","","",""
"1353626816355229603","0.12810000000000002","3","","","","",""
"1353627545871998099","0.260455","20","","","","",""
"1353628120243769166","0.2739142857142857","14","{""maintenance"": 1}","maintenance","1.0","Very awkward view as other guests of the hotel can directly see in your bathroom or toilets depending on your apparemment....","{""maintenance"": ""Very awkward view as other guests of the hotel can directly see in your bathroom or toilets depending on your apparemment....""}"
"1353628791641883666","0.14147600000000002","25","","","","",""
"1353629304536857108","0.05647500000000001","8","","","","",""
"1353666845622034874","0.0","2","","","","",""
"1353692159792817600","0.0","1","","","","",""
"1353698360149555891","0.0","2","","","","",""
"1353704048293100920","0.08952666666666667","15","{""cleanliness"": 1}","cleanliness","1.0","La puerta de baño no se cierra bien, y está con mucho polvo ( dust).","{""cleanliness"": ""La puerta de ba\u00f1o no se cierra bien, y est\u00e1 con mucho polvo ( dust).""}"
"1353765671965792287","-0.053549999999999986","2","","","","",""
"1353789160364297832","0.028730769230769233","13","","","","",""
"1353793581929046285","0.06157272727272727","22","","","","",""
"1353905369030159679","0.4823","2","","","","",""
"1354157045494638103","0.19545","12","{""accuracy"": 1}","accuracy","1.0","Le logement correspondait aux photos, et était très propre.","{""accuracy"": ""Le logement correspondait aux photos, et \u00e9tait tr\u00e8s propre.""}"
"1354190479491560058","0.10759999999999997","4","","","","",""
"1354197933387081560","-0.0009372093023255763","43","{""wifi"": 2}","wifi","2.0","Por otro lado, es correcto que hay wifi pero no hay cobertura, es decir, no nos funcionaba ni los datos ni el wifi, por lo demás todo correcto.","{""wifi"": ""Por otro lado, es correcto que hay wifi pero no hay cobertura, es decir, no nos funcionaba ni los datos ni el wifi, por lo dem\u00e1s todo correcto.""}"
"1354236774544077995","0.9458","1","","","","",""
"1354251861803969600","-0.042041666666666665","12","","","","",""
"1354253126692209537","-0.03894166666666667","12","","","","",""
"1354327638106083035","0.2499695652173913","23","{""cleanliness"": 1, ""noise"": 1}","cleanliness","1.0","I woke up with a bug bites along my arms and back, when I contacted her she was quick and had the place recleaned and linens changed that day.","{""cleanliness"": ""I woke up with a bug bites along my arms and back, when I contacted her she was quick and had the place recleaned and linens changed that day."", ""noise"": ""The neighbors are noisy, but the host offers ear plugs.""}"
"1354348597473758681","0.7160500000000001","8","","","","",""
"1354367166701815883","0.3196","4","","","","",""
"1354375089595126137","0.331715","20","","","","",""
"1354375442163419980","0.040322222222222225","18","","","","",""
"1354402119217728147","0.5731177777777777","45","","","","",""
"1354412404758933044","0.16798139534883721","43","{""maintenance"": 1}","maintenance","1.0","Due to  digital entry and fear of being locked out we stayed home trapped in the dark.","{""maintenance"": ""Due to  digital entry and fear of being locked out we stayed home trapped in the dark.""}"
"1354431398290378756","0.3612818181818182","11","","","","",""
"1354508586634966236","0.2513","2","","","","",""
"1354513584750357547","0.04516666666666666","6","","","","",""
"1354529229722249762","0.10794","5","","","","",""
"1354532128152847756","-0.050100000000000006","2","","","","",""
"1354539683966039036","0.07833999999999999","20","","","","",""
"1354547516318893281","0.0","1","","","","",""
"1354556068197939987","0.179090625","32","","","","",""
"1354584586110919472","0.1996897435897436","39","","","","",""
"1354816790385748422","0.3831125","8","","","","",""
"1354940875893309206","0.34172","5","","","","",""
"1354941531245470417","0.5345772727272727","22","","","","",""
"1354973993311236755","0.5641142857142857","7","","","","",""
"1354975035399289340","0.28765999999999997","35","","","","",""
"1354983085139543579","0.13245","2","","","","",""
"1355006429943522859","0.2423","4","","","","",""
"1355020103468518027","-0.9758","1","","","","",""
"1355021337391599766","-0.10525000000000001","4","","","","",""
"1355074472038966018","0.06944318181818182","44","","","","",""
"1355119192215521810","0.15346666666666667","12","{""maintenance"": 1, ""comfort"": 1}","maintenance","1.0","It was disappointing to see there were no toiletries - I messaged the host beforehand and was told there would be a toiletries kit with shampoo and shampoo gel, but when we arrived there was just hand soap.","{""maintenance"": ""It was disappointing to see there were no toiletries - I messaged the host beforehand and was told there would be a toiletries kit with shampoo and shampoo gel, but when we arrived there was just hand soap."", ""comfort"": ""The bathmat and shower were also covered in hair and the pillowcase was stained, so these aspects were disappointing.""}"
"1355241223035673785","0.10956666666666666","36","","","","",""
"1355242454295335334","0.12422","5","","","","",""
"1355274414825203950","0.08256666666666668","9","","","","",""
"1355323788757163216","0.14096896551724136","29","","","","",""
"1355598009330852370","-0.93","1","{""cleanliness"": 1, ""wifi"": 1}","cleanliness","1.0","Reservé este alojamiento porque el anuncio indicaba que estaba en Carretera Fuencarral a Alcobendas 118, cerca de mi familia, pero el anfitrión me envió por privado a otro sitio (n.º 56), en una zona industrial.","{""cleanliness"": ""Reserv\u00e9 este alojamiento porque el anuncio indicaba que estaba en Carretera Fuencarral a Alcobendas 118, cerca de mi familia, pero el anfitri\u00f3n me envi\u00f3 por privado a otro sitio (n.\u00ba 56), en una zona industrial."", ""wifi"": ""La calefacci\u00f3n la controlaba \u00e9l por internet y no respondi\u00f3 a mis mensajes por m\u00e1s de 24 horas.""}"
"1355616503648776663","0.21811111111111112","9","","","","",""
"1355643402448451349","0.165325","4","","","","",""
"1355659435901036586","0.22784242424242426","33","","","","",""
"1355685875366646898","0.2228514285714286","35","","","","",""
"1355700989138457718","0.502623076923077","13","","","","",""
"1355742802198565978","0.2973","7","","","","",""
"1355747296938070488","0.17","2","","","","",""
"1355780281493947134","0.28353333333333336","3","","","","",""
"1355807514324228567","0.23167999999999997","5","","","","",""
"1355818268622351928","0.4565","2","","","","",""
"1355818808635833969","0.53464","10","","","","",""
"1355819649519300694","0.21799999999999997","3","","","","",""
"1355820908116512559","0.5156839999999999","25","{""wifi"": 1, ""cleanliness"": 1, ""accuracy"": 1}","wifi","1.0","De wifi deed het niet op de verdieping beneden, terwijl daar de leefruimte en 2 slaapkamers zijn.","{""wifi"": ""De wifi deed het niet op de verdieping beneden, terwijl daar de leefruimte en 2 slaapkamers zijn."", ""cleanliness"": ""Upon entering, the strong smell of mold and mildew \u00a0was overwhelming."", ""accuracy"": ""Looks good in photos but NO""}"
"1355822009441517524","0.24836","5","","","","",""
"1355837996905743878","0.945","1","","","","",""
"1355846846176956589","0.9229","1","","","","",""
"1355894677758262891","0.17518181818181816","33","{""wifi"": 1}","wifi","1.0","Cumple con la descripción  100% recomendable  A destacar: plaza de garaje Cama muy confortable  Aire acondicionado centralizado  Wifi Y el frigorífico Volvería a repetir sin dudarlo","{""wifi"": ""Cumple con la descripci\u00f3n  100% recomendable  A destacar: plaza de garaje Cama muy confortable  Aire acondicionado centralizado  Wifi Y el frigor\u00edfico Volver\u00eda a repetir sin dudarlo""}"
"1355931635274342788","0.12701904761904764","21","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","There was mould all over the bathroom ceiling/walls.","{""cleanliness"": ""There was mould all over the bathroom ceiling/walls."", ""maintenance"": ""Toilet seat does not stay up.""}"
"1356300161368723342","0.26594444444444443","9","","","","",""
"1356354801747108025","0.07325000000000004","2","","","","",""
"1356371057636301049","0.7966000000000001","3","","","","",""
"1356400807739176401","0.6027521739130435","23","","","","",""
"1356401097254765379","0.2029388888888889","36","","","","",""
"1356405168337787180","0.26603499999999997","20","{""maintenance"": 1}","maintenance","1.0","Our one complaint is that there was a leak in the bathroom from the apartment above during our stay, which resulted in the water being turned off and a hole being cut in the ceiling.","{""maintenance"": ""Our one complaint is that there was a leak in the bathroom from the apartment above during our stay, which resulted in the water being turned off and a hole being cut in the ceiling.""}"
"1356416283799636084","0.30955263157894736","19","{""cleanliness"": 1, ""maintenance"": 1, ""communication"": 1}","cleanliness","1.0","The floor was dirty upon arrival, and the showerhead was covered in disgusting hair.","{""cleanliness"": ""The floor was dirty upon arrival, and the showerhead was covered in disgusting hair."", ""maintenance"": ""The floor was dirty upon arrival, and the showerhead was covered in disgusting hair."", ""communication"": ""Completely unresponsive and indifferent to all of this - but insisted and asked four times about the extra \u20ac15 service fee for the baby crib in full awareness of all the shortcomings.""}"
"1356437779962585195","0.3612","1","","","","",""
"1356465122214851544","0.33841333333333334","30","","","","",""
"1356786373871366955","0.9925","1","","","","",""
"1357085072628304172","-0.06124999999999998","6","","","","",""
"1357148120693784565","0.16191818181818182","11","","","","",""
"1357182982457588641","0.43104444444444445","18","","","","",""
"1357245140182163609","0.45955","2","","","","",""
"1357319987384925534","0.29460454545454545","22","","","","",""
"1357330360700413048","0.21071176470588235","34","","","","",""
"1357332700982432860","0.2780461538461539","13","","","","",""
"1357372408310865335","0.1656470588235294","17","","","","",""
"1357428457739176412","0.07064285714285715","7","","","","",""
"1357477953481569144","0.12997021276595744","47","","","","",""
"1357482298262424180","0.16022857142857144","7","","","","",""
"1357500156506108264","0.0","1","","","","",""
"1357536883877088459","0.14769230769230768","13","","","","",""
"1357563708809960848","0.1712","16","","","","",""
"1357775182491805246","0.41572222222222227","9","","","","",""
"1357777024445891953","0.1739","1","","","","",""
"1357835786148791380","0.636","1","","","","",""
"1357979122503430399","0.45738666666666666","15","","","","",""
"1358095794617714347","0.14118125","16","","","","",""
"1358097557085185777","0.0","1","","","","",""
"1358106560398851535","0.17441764705882354","51","","","","",""
"1358125382861914166","0.026572727272727272","11","","","","",""
"1358173479860075549","0.17075555555555555","9","{""maintenance"": 1}","maintenance","1.0","Cons: No lift and it is on a 4th floor  We had an issue with the AC in the main bedroom which leaked on the bed however the team was there within minutes and they fixed it.","{""maintenance"": ""Cons: No lift and it is on a 4th floor  We had an issue with the AC in the main bedroom which leaked on the bed however the team was there within minutes and they fixed it.""}"
"1358556485549572397","0.17278","10","{""noise"": 1, ""cleanliness"": 1}","noise","1.0","I did not sleep comfortably because there were very noisy.","{""noise"": ""I did not sleep comfortably because there were very noisy."", ""cleanliness"": ""The room and everything was very dirty, the bathroom use both man and woman also that was disappointed and disgusting.""}"
"1358562193070982442","0.0","3","","","","",""
"1358562954222695798","0.4149636363636364","11","","","","",""
"1358564050857589366","0.09970909090909091","11","{""maintenance"": 1, ""comfort"": 1}","maintenance","1.0","However the apartment was very small, very dark with no natural lighting no dining table and has a number of issues including no hot water in several occasions and a non functioning elevator and electronic door locks.","{""maintenance"": ""However the apartment was very small, very dark with no natural lighting no dining table and has a number of issues including no hot water in several occasions and a non functioning elevator and electronic door locks."", ""comfort"": ""There are no heating system, one AC per each room.""}"
"1358591909471867379","-0.2787","2","","","","",""
"1358649129365973314","0.29812","25","","","","",""
"1358650593305474785","0.529375","4","","","","",""
"1358700749117197515","0.381146875","32","","","","",""
"1358734118238878045","0.10603571428571427","14","","","","",""
"1358747956486230506","0.28339130434782606","23","","","","",""
"1358790242485955583","-0.12281666666666664","6","","","","",""
"1358849756169342748","0.453","2","","","","",""
"1358880888310350622","0.26339090909090906","22","","","","",""
"1358946873152058127","0.09127857142857143","42","","","","",""
"1359215945970823005","0.51772","5","","","","",""
"1359288224577035938","-0.296","1","","","","",""
"1359295656372258982","0.03658333333333333","12","","","","",""
"1359333582287242240","0.9062","1","","","","",""
"1359387734360454775","0.590925","4","","","","",""
"1359399071478882931","0.981","1","","","","",""
"1359437816858702773","-0.6249","1","","","","",""
"1359439574066009472","0.28396666666666665","3","","","","",""
"1359439834925788804","0.30439999999999995","5","{""maintenance"": 1, ""communication"": 1}","maintenance","1.0","That said, this place is one i won’t be returning to, as the pileup of dishes in the kitchen, over flowing trash, stained walls, and rancid showers made for a less than hygienic stay.","{""maintenance"": ""That said, this place is one i won\u2019t be returning to, as the pileup of dishes in the kitchen, over flowing trash, stained walls, and rancid showers made for a less than hygienic stay."", ""communication"": ""This place is not well maintained in terms of cleanliness and at times the host is not responsive when it comes to remediating these things""}"
"1359440183114404903","0.92605","2","","","","",""
"1359454613300614486","0.07703333333333333","6","","","","",""
"1359474736973744299","0.15130967741935483","31","{""wifi"": 2, ""communication"": 1, ""comfort"": 1}","wifi","2.0","Todo bien, solo que el internet no funcionaba","{""wifi"": ""Todo bien, solo que el internet no funcionaba"", ""communication"": ""When we messaged the host about it, he become completely unresponsive."", ""comfort"": ""Airbnb resolved the issue with us being able to cancel from the uncomfortable situation and letting us know that the host told them the camera was apparently disabled.""}"
"1359477219493354874","0.29091304347826086","23","","","","",""
"1359480069343334936","0.15853846153846154","39","","","","",""
"1359482006352785518","0.3239294117647059","17","{""wifi"": 1}","wifi","1.0","Tuvimos problemas toda la estadía con el internet , desde que llegamos se notificó y no hubo solución , adicional el servicio sanitario empezó a expulsar a borbollones el agua en el baño causando mal olor y tuvimos que limpiar a cómo pudimos .","{""wifi"": ""Tuvimos problemas toda la estad\u00eda con el internet , desde que llegamos se notific\u00f3 y no hubo soluci\u00f3n , adicional el servicio sanitario empez\u00f3 a expulsar a borbollones el agua en el ba\u00f1o causando mal olor y tuvimos que limpiar a c\u00f3mo pudimos .""}"
"1359487335387274547","0.40161111111111114","27","","","","",""
"1359507907890327421","-0.062432","25","","","","",""
"1359512899112371921","0.10216363636363637","11","","","","",""
"1359571029377026978","0.16806000000000001","5","","","","",""
"1359934613699314608","0.3074","5","","","","",""
"1360021039973445303","0.07595925925925927","27","","","","",""
"1360045910732801182","0.0","1","","","","",""
"1360059543348159941","0.054518750000000005","16","","","","",""
"1360101264409120935","-0.04824000000000002","10","","","","",""
"1360110917522704700","0.18612727272727272","11","","","","",""
"1360118382158138590","0.41368","5","","","","",""
"1360120353244760642","0.07642307692307693","13","{""maintenance"": 1}","maintenance","1.0","If you want your stay to be good don’t book there flat in pictures the apartment looks nice but after checking in you will start to know that this is your biggest nightmare the Air conditioner is broken we turn it on but it only gives you hot air you will think to wait a bit but I promise i wait for","{""maintenance"": ""If you want your stay to be good don\u2019t book there flat in pictures the apartment looks nice but after checking in you will start to know that this is your biggest nightmare the Air conditioner is broken we turn it on but it only gives you hot air you will think to wait a bit but I promise i wait for""}"
"1360121547078137957","-0.10708","5","","","","",""
"1360122371224812452","0.02555","6","","","","",""
"1360123189103745362","-0.054145454545454545","11","","","","",""
"1360124616431134915","-0.04526666666666664","3","","","","",""
"1360125915048647433","0.0615","5","","","","",""
"1360127261494133622","0.21075","2","","","","",""
"1360150258394293784","-0.397125","4","{""communication"": 1}","communication","1.0","Hours went by and no response.","{""communication"": ""Hours went by and no response.""}"
"1360175651893200337","0.319","14","{""maintenance"": 1}","maintenance","1.0","we were disappointed from the hosts- we got 2 toilet paper overall  and 1 towel each  for 5 days and when asked for extra- they requested  15 euro - we went and bought  toilet paper for ourself which wasnt very welcoming.","{""maintenance"": ""we were disappointed from the hosts- we got 2 toilet paper overall  and 1 towel each  for 5 days and when asked for extra- they requested  15 euro - we went and bought  toilet paper for ourself which wasnt very welcoming.""}"
"1360216172951139981","0.3144","3","","","","",""
"1360230198851455270","0.4389","1","","","","",""
"1360249516752288700","0.41097142857142854","7","","","","",""
"1360283669957519009","-0.23343333333333335","3","","","","",""
"1360311006638864368","0.9741","1","","","","",""
"1360609637116929204","0.3972","13","","","","",""
"1360757250671174493","0.3822","7","","","","",""
"1360760525539222185","0.09532857142857143","7","{""noise"": 1, ""cleanliness"": 1, ""wifi"": 1}","noise","1.0","Noise from the neighbor apartments of same airbnb is unbearable.","{""noise"": ""Noise from the neighbor apartments of same airbnb is unbearable."", ""cleanliness"": ""Dirt and dust every where."", ""wifi"": ""The door code is very big problem the first day and internet also.""}"
"1360766191303250220","0.22010666666666667","15","","","","",""
"1360860226987956218","0.13186666666666666","3","","","","",""
"1360892549914428117","0.21618421052631578","19","","","","",""
"1360922108851440354","0.1696888888888889","18","{""noise"": 1, ""cleanliness"": 1, ""maintenance"": 1, ""comfort"": 1}","noise","1.0","Don't wash your hair and don't go with a new boyfriend/girlfriend, or you'll get to know them waaaay to  personally, there is no scape from bathroom noises and smells #nothot.","{""noise"": ""Don't wash your hair and don't go with a new boyfriend/girlfriend, or you'll get to know them waaaay to  personally, there is no scape from bathroom noises and smells #nothot."", ""cleanliness"": ""We felt a weird smell coming from the drains."", ""maintenance"": ""As everything in life, this place has its pros and cons: Pros: - close to everything (walking distance from main sightseeing places) - clean  - very well equipped (full kitchen, extra blankets, toiletries, courtesy water, tea, oil, coffee and snacks) - great communication, host always available."", ""comfort"": ""- Bathroom is way too small, taking a full shower is a very uncomfortable experience.""}"
"1360940296660547101","0.07766428571428571","14","","","","",""
"1360953695785321270","0.20178888888888888","9","","","","",""
"1361406493545077513","0.28159999999999996","4","","","","",""
"1361409105395582589","0.1027","1","","","","",""
"1361433131662246535","0.07612166666666667","60","","","","",""
"1361434248244512309","0.57369","10","","","","",""
"1361450101666285283","0.2203909090909091","11","","","","",""
"1361488339122370465","0.07946562500000001","32","","","","",""
"1361495965578430596","-0.005307999999999991","25","","","","",""
"1361503318961882856","0.08238048780487806","41","","","","",""
"1361514406168377855","0.4717","12","","","","",""
"1361525003315497740","0.5368722222222222","18","","","","",""
"1361542373802027864","0.12055555555555555","9","","","","",""
"1361595859888381763","0.4765","2","","","","",""
"1361646205477940200","0.7351","1","","","","",""
"1361785609639575685","0.0","1","","","","",""
"1361818213915530444","0.5494388888888889","36","","","","",""
"1361843638188689483","0.0","1","","","","",""
"1361844251137524999","0.0","1","","","","",""
"1361844378182513258","0.0","1","","","","",""
"1362146579734307367","-0.06045454545454545","22","","","","",""
"1362294249473405797","0.14035454545454545","22","{""wifi"": 1}","wifi","1.0","Busqué por todos los lados de la propiedad algo en donde pudiera ver la clave del WIFI y nunca la encontré, lo necesita con urgencia porque tenía que conectarme por cuestiones de trabajo, y por supuesto nunca me contestó, es más hasta ahora nunca recibí ningún mensaje por parte de ella  Además las d","{""wifi"": ""Busqu\u00e9 por todos los lados de la propiedad algo en donde pudiera ver la clave del WIFI y nunca la encontr\u00e9, lo necesita con urgencia porque ten\u00eda que conectarme por cuestiones de trabajo, y por supuesto nunca me contest\u00f3, es m\u00e1s hasta ahora nunca recib\u00ed ning\u00fan mensaje por parte de ella  Adem\u00e1s las d""}"
"1362319075445033257","0.6759066666666667","15","","","","",""
"1362333327448052581","0.3111","3","","","","",""
"1362431845051481147","0.3095264705882353","34","","","","",""
"1362434614463988290","0.1144027027027027","37","","","","",""
"1362439878168827592","0.20102857142857142","7","","","","",""
"1362526066753849086","0.07070000000000001","3","","","","",""
"1362936701583622747","0.12462352941176469","17","","","","",""
"1362941622755230582","0.24917941176470587","34","{""wifi"": 1}","wifi","1.0","Also info about the WiFi network and password at the apartment, but it was not available.","{""wifi"": ""Also info about the WiFi network and password at the apartment, but it was not available.""}"
"1362947725860876864","0.17256046511627907","43","{""wifi"": 1}","wifi","1.0","Había TV, Wifi y las instrucciones fueron claras y rápidas.","{""wifi"": ""Hab\u00eda TV, Wifi y las instrucciones fueron claras y r\u00e1pidas.""}"
"1363072795298055002","0.24042666666666665","15","","","","",""
"1363317116917405110","0.4743387096774193","31","","","","",""
"1363532913390547764","0.0","1","","","","",""
"1363590545013510243","0.20886363636363636","11","","","","",""
"1363614665682899885","0.3218666666666667","3","","","","",""
"1363617510170096568","0.0","1","","","","",""
"1363622045451220517","0.37794","5","","","","",""
"1363628607171548582","0.3552444444444445","9","","","","",""
"1363635682514154168","-0.017899999999999954","3","{""wifi"": 1}","wifi","1.0","Es importante que compres una sim en el aeropuerto porque para entrar al depto es con un link y necesitarás internet.","{""wifi"": ""Es importante que compres una sim en el aeropuerto porque para entrar al depto es con un link y necesitar\u00e1s internet.""}"
"1363667271775111919","0.1075125","32","","","","",""
"1363688653234273371","-0.5267","1","","","","",""
"1363709037047223746","0.06844615384615385","13","","","","",""
"1363716385963357380","0.12544","10","","","","",""
"1363724555375748138","0.38064","5","","","","",""
"1363725896296044701","0.43743333333333334","3","","","","",""
"1363728966010468985","0.0","2","","","","",""
"1363801682663716574","-0.296","1","{""wifi"": 1}","wifi","1.0","A internet no quarto não funcionava.","{""wifi"": ""A internet no quarto n\u00e3o funcionava.""}"
"1363825876370800897","0.011585714285714279","7","","","","",""
"1363864322767226922","0.011713043478260868","23","{""wifi"": 2}","wifi","2.0","Me mandaron a recoger la llave a otra dirección, no cuenta con wifi!","{""wifi"": ""Me mandaron a recoger la llave a otra direcci\u00f3n, no cuenta con wifi!""}"
"1363869895064779256","0.32727272727272727","11","","","","",""
"1364077011226969608","0.101175","8","","","","",""
"1364106086174927000","-0.07227999999999998","20","","","","",""
"1364118285979321743","-0.015892307692307685","13","","","","",""
"1364140003205355498","-0.022336363636363654","11","","","","",""
"1364282235000404403","0.147956","75","","","","",""
"1364295564906023962","0.18384999999999999","6","{""noise"": 1, ""maintenance"": 1}","noise","1.0","(3)	Ongoing construction work within the building significantly disrupted our stay, creating excessive noise throughout the day.","{""noise"": ""(3)\tOngoing construction work within the building significantly disrupted our stay, creating excessive noise throughout the day."", ""maintenance"": ""(2)\tThe A/C was not working properly, which was particularly distressing given the current heat wave.""}"
"1364310379358057230","0.7223499999999999","2","","","","",""
"1364310605733105280","0.78545","4","","","","",""
"1364314925330891142","0.36641666666666667","6","{""maintenance"": 1}","maintenance","1.0","First, during checkin not a word was said about how tricky the locks are, causing a bit of stress.","{""maintenance"": ""First, during checkin not a word was said about how tricky the locks are, causing a bit of stress.""}"
"1364317607849498443","0.27253333333333335","3","","","","",""
"1364445178523991893","0.32377500000000003","4","","","","",""
"1364505694373313288","-0.03166","10","","","","",""
"1364524253446459367","0.5253705882352941","17","","","","",""
"1364540045810697804","0.2997","2","","","","",""
"1364571640158786691","-0.023048000000000003","25","","","","",""
"1365057376696852218","-0.8591","1","","","","",""
"1365061650163151083","0.0","1","","","","",""
"1365066096792777838","0.33321481481481485","27","","","","",""
"1365090399779646161","0.17465135135135137","37","{""maintenance"": 1, ""comfort"": 1}","maintenance","1.0","Searching for a lockbox is unacceptable.","{""maintenance"": ""Searching for a lockbox is unacceptable."", ""comfort"": ""Beds are very very uncomfortable.""}"
"1365100605326556832","0.26084444444444443","9","","","","",""
"1365112382789848898","-0.7003","1","","","","",""
"1365115502346843274","0.0","3","","","","",""
"1365123255883478402","-0.001179999999999981","10","","","","",""
"1365158309936625286","0.3095","5","","","","",""
"1365234138957513943","-0.5433","2","","","","",""
"1365266654666243689","0.211875","24","{""maintenance"": 1, ""accuracy"": 1}","maintenance","1.0","The key stays in the lockbox overnight which is right on the street so feels a little bit insecure but we had no problems.","{""maintenance"": ""The key stays in the lockbox overnight which is right on the street so feels a little bit insecure but we had no problems."", ""accuracy"": ""It looked like the photos but a bit worn down.""}"
"1365275354806897886","0.2668875","8","","","","",""
"1365295328660350907","-0.296","1","","","","",""
"1365635357360238932","-0.059199999999999996","5","","","","",""
"1365690249972063404","-0.8658","1","","","","",""
"1365751010363141892","0.3593090909090909","11","","","","",""
"1365815923097354176","0.1694909090909091","11","","","","",""
"1365826061924320510","0.0","4","","","","",""
"1365888809305432072","0.0","1","","","","",""
"1365958795608052863","-0.5267","1","","","","",""
"1365963315088910070","0.0","1","","","","",""
"1365986158807716807","0.9331","1","","","","",""
"1366003362710124250","0.10606666666666666","3","","","","",""
"1366011213045703174","-0.18500000000000003","3","","","","",""
"1366053709599163493","0.0","1","","","","",""
"1366098272899555518","0.491375","4","","","","",""
"1366114369927227471","0.36447142857142856","7","","","","",""
"1366464694284378207","0.448","3","","","","",""
"1366505994984668742","-0.19393333333333337","3","","","","",""
"1366510018136803886","0.5953666666666667","3","","","","",""
"1366511611648347982","0.6174","6","","","","",""
"1366625139989288134","0.2685588235294118","17","","","","",""
"1366660843511101353","0.10917199999999999","50","","","","",""
"1366683604649134269","0.31261875","16","","","","",""
"1366712943824905082","0.258085","20","","","","",""
"1366718603907615834","0.3976571428571428","7","","","","",""
"1366721466828525091","0.07722000000000001","10","","","","",""
"1366726318040538936","0.6688","1","","","","",""
"1366728816609024171","0.0","1","","","","",""
"1366731810209182074","-0.4511","2","","","","",""
"1366813110388840669","-0.18026","10","{""maintenance"": 1}","maintenance","1.0","When we informed him of a 5-hour flight delay which got us to Madrid after 1am, he was entirely unsympathetic and told us we would need to ‘self checkin’ - told us the keys would be ‘under the mat in front of the door’, and this turned out to be inside the locked apartment building - by luck a deliv","{""maintenance"": ""When we informed him of a 5-hour flight delay which got us to Madrid after 1am, he was entirely unsympathetic and told us we would need to \u2018self checkin\u2019 - told us the keys would be \u2018under the mat in front of the door\u2019, and this turned out to be inside the locked apartment building - by luck a deliv""}"
"1366853173044267909","0.10529117647058824","68","{""maintenance"": 1}","maintenance","1.0","es un hostel relativamente nuevo para el precio estuvo bastante bien, tienen lockers para poder guardar equipaje e ingresa una mochila, el lugar estaba limpio  y ordenado, cuenta con microondas tambien y la ubicación más que pefecta.","{""maintenance"": ""es un hostel relativamente nuevo para el precio estuvo bastante bien, tienen lockers para poder guardar equipaje e ingresa una mochila, el lugar estaba limpio  y ordenado, cuenta con microondas tambien y la ubicaci\u00f3n m\u00e1s que pefecta.""}"
"1366862354160825249","0.04159999999999999","6","","","","",""
"1367208187303882310","0.29457619047619044","42","","","","",""
"1367210686010631226","0.33655833333333335","12","","","","",""
"1367288872975119506","0.026879999999999994","10","","","","",""
"1367400905039791308","0.3173","20","","","","",""
"1367926052238677004","0.1948142857142857","7","","","","",""
"1367930728524288245","0.12635000000000002","10","","","","",""
"1367948829979183697","0.0","1","","","","",""
"1368049172456648908","-0.0479","19","","","","",""
"1368107419165980827","0.17045000000000002","2","","","","",""
"1368161929010139031","0.005985714285714284","28","","","","",""
"1368228746231120829","0.24037391304347827","23","","","","",""
"1368231718190809950","0.9688","1","","","","",""
"1368286347722493002","0.09908571428571429","14","","","","",""
"1368313760167698062","0.2892","32","","","","",""
"1368334745336213056","0.5684","1","","","","",""
"1368650629109758084","-0.1610857142857143","7","{""wifi"": 1}","wifi","1.0","Das Internet ist auch schlecht .","{""wifi"": ""Das Internet ist auch schlecht .""}"
"1368683035282664701","-0.04079999999999997","3","","","","",""
"1368684967932527297","0.11162222222222223","9","{""wifi"": 1}","wifi","1.0","El wifi no sirve, a pesar de que el anfitrión prometió que funcionaría.","{""wifi"": ""El wifi no sirve, a pesar de que el anfitri\u00f3n prometi\u00f3 que funcionar\u00eda.""}"
"1368760858391578391","0.38295","20","","","","",""
"1368763897886241637","0.5586000000000001","3","","","","",""
"1368767687710008368","0.46602","5","","","","",""
"1368774024046284971","0.11076315789473686","19","","","","",""
"1368784846924337096","0.2232521739130435","23","","","","",""
"1368789498719444637","0.3715625","16","","","","",""
"1368808061455935630","-0.0188","20","","","","",""
"1368810655449680026","0.0","1","","","","",""
"1368819273522112548","0.3182","1","","","","",""
"1368819790885946432","0.4826","2","","","","",""
"1368877684727617333","0.017612500000000003","16","","","","",""
"1368888964364841374","0.011181818181818187","22","{""wifi"": 1}","wifi","1.0","El lugar es el mejor ubicado si lo que buscas es caminar por el centro de Madrid; y el lugar es cómodo, confortable y con un toque clásico sin descuidar los servicios más importantes como internet, TV, café y un buen baño.","{""wifi"": ""El lugar es el mejor ubicado si lo que buscas es caminar por el centro de Madrid; y el lugar es c\u00f3modo, confortable y con un toque cl\u00e1sico sin descuidar los servicios m\u00e1s importantes como internet, TV, caf\u00e9 y un buen ba\u00f1o.""}"
"1368920151972556742","-0.037225","12","","","","",""
"1368927593272564098","0.13249565217391304","23","","","","",""
"1368958026506182553","0.2099875","8","","","","",""
"1368959297523052477","0.0073999999999999995","3","","","","",""
"1369360739763874839","-0.016210714285714283","28","","","","",""
"1369365074511652423","0.1766608695652174","23","","","","",""
"1369402187809796409","0.17624285714285717","7","","","","",""
"1369420627214651059","0.3789833333333333","6","","","","",""
"1369424335531631457","0.31505","18","","","","",""
"1369433758423017655","0.22349473684210527","19","","","","",""
"1369438111327722736","-0.636","1","","","","",""
"1369441069474351821","0.3226263157894737","19","","","","",""
